*** Aelf Mainnet ***,,,,,,,,,,,Execution Layer,,,,Chain SSDB,,,,State SSDB,,,,Exporter,,,,,,,,,Total CPU (vCore),Total Memory (GB),Storage (TB)
idc-val-eth-hoodi-ssv-validator-02,eth-hoodi,Deployed,K8S,192.168.34.219,idc-chain-host-11,61.111.3.61,2,2,2,2,,,,,,,,,,,,,2,2,2,2,,,,,,2,2,0.01
idc-val-eth-hoodi-ssv-validator-03,eth-hoodi,Deployed,K8S,192.168.34.220,idc-chain-host-12,61.111.3.62,2,2,2,2,,,,,,,,,,,,,2,2,2,2,,,,,,2,2,0.01
idc-val-eth-hoodi-ssv-validator-04,eth-hoodi,Deployed,K8S,192.168.34.221,idc-chain-host-13,61.111.3.63,2,2,2,2,,,,,,,,,,,,,2,2,2,2,,,,,,2,2,0.01
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56,254,3.34
*** Ethereum Mainnet ***,,,,,,,,,,,Execution Layer,,,,Consensus Layer,,,,GethExporter,,,,,,,,,,,,,,,
idc-ded-eth-mainnet-geth-full-upbit01,eth-mainnet,Deployed,K8S,192.168.34.140,idc-chain-host-14,61.111.3.64,16.2,128.1,16.2,128.2,8,8,64,64,8,8,64,64,0.2,0.2,0.1,0.2,,,,,,,,,,17,129,3.6
idc-ded-eth-mainnet-geth-full-upbit03 (백업),eth-mainnet,Deployed,K8S,192.168.34.208,idc-chain-host-25,61.111.3.75,16.2,128.1,16.2,128.2,8,8,64,64,8,8,64,64,0.2,0.2,0.1,0.2,,,,,,,,,,17,129,3.6
idc-int-eth-mainnet-geth-full-01,eth-mainnet,Deployed,K8S,192.168.34.29,idc-chain-host-27,61.111.3.77,14.2,64.1,14.2,64.2,8,8,32,32,6,6,32,32,0.2,0.2,0.1,0.2,,,,,,,,,,15,65,3.5
idc-int-eth-mainnet-geth-full-02,eth-mainnet,Deployed,K8S,192.168.34.30,idc-chain-host-18,61.111.3.68,14.2,64.1,14.2,64.2,8,8,32,32,6,6,32,32,0.2,0.2,0.1,0.2,,,,,,,,,,15,65,3.5
idc-int-eth-mainnet-reth-arch-01,eth-mainnet,Deployed,K8S,192.168.34.27,idc-chain-host-28,61.111.3.78,14.2,80.1,14.2,80.2,8,8,48,48,6,6,32,32,0.2,0.2,0.1,0.2,,,,,,,,,,15,81,5
idc-int-eth-mainnet-geth-arch-03 (PBSS),eth-mainnet,Deployed,K8S,192.168.34.23,idc-chain-host-05,61.111.3.55,14.2,80.1,14.2,80.2,8,8,48,48,6,6,32,32,0.2,0.2,0.1,0.2,,,,,,,,,,15,81,2.2
idc-svc-eth-mainnet-geth-full-01,eth-mainnet,Deployed,K8S,192.168.34.33,idc-chain-host-12,61.111.3.62,14.2,64.1,14.2,64.2,8,8,32,32,6,6,32,32,0.2,0.2,0.1,0.2,,,,,,,,,,15,65,3.5
idc-svc-eth-mainnet-geth-full-02,eth-mainnet,Deployed,K8S,192.168.34.34,idc-chain-host-07,61.111.3.57,14.2,64.1,14.2,64.2,8,8,32,32,6,6,32,32,0.2,0.2,0.1,0.2,,,,,,,,,,15,65,3.5
idc-svc-eth-mainnet-reth-arch-01,eth-mainnet,Deployed,K8S,192.168.34.31,idc-chain-host-06,61.111.3.56,14.2,80.1,14.2,80.2,8,8,48,48,6,6,32,32,0.2,0.2,0.1,0.2,,,,,,,,,,15,81,5
idc-svc-eth-mainnet-reth-arch-02,eth-mainnet,Deployed,K8S,192.168.34.32,idc-chain-host-13,61.111.3.63,14.2,80.1,14.2,80.2,8,8,48,48,6,6,32,32,0.2,0.2,0.1,0.2,,,,,,,,,,15,81,5
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,154,842,38.4
*** Ethereum Sepolia ***,,,,,,,,,,,Execution Layer,,,,Consensus Layer,,,,GethExporter,,,,,,,,,,,,,,,
idc-int-eth-sepolia-geth-arch-03 (PBSS),eth-sepolia,Deployed,K8S,192.168.34.89,idc-chain-host-05,61.111.3.55,8.2,64.096,8.2,64.096,4,4,48,48,4,4,16,16,0.2,0.2,0.096,0.096,,,,,,,,,,9,65,2.4
idc-int-eth-sepolia-geth-full-01,eth-sepolia,Deployed,K8S,192.168.34.37,idc-chain-host-18,61.111.3.68,8.2,32.096,8.2,32.096,4,4,16,16,4,4,16,16,0.2,0.2,0.096,0.096,,,,,,,,,,9,33,2.9
idc-int-eth-sepolia-reth-arch-01,eth-sepolia,Deployed,K8S,192.168.34.35,idc-chain-host-13,61.111.3.63,8.2,64.096,8.2,64.096,4,4,48,48,4,4,16,16,0.2,0.2,0.096,0.096,,,,,,,,,,9,65,3.4
idc-svc-eth-sepolia-geth-full-01,eth-sepolia,Deployed,K8S,192.168.34.41,idc-chain-host-10,61.111.3.60,8.2,32.096,8.2,32.096,4,4,16,16,4,4,16,16,0.2,0.2,0.096,0.096,,,,,,,,,,9,33,2.9
idc-svc-eth-sepolia-geth-full-02,eth-sepolia,Deployed,K8S,192.168.34.42,idc-chain-host-14,61.111.3.64,8.2,32.096,8.2,32.096,4,4,16,16,4,4,16,16,0.2,0.2,0.096,0.096,,,,,,,,,,9,33,2.9
idc-svc-eth-sepolia-reth-arch-01,eth-sepolia,Deployed,K8S,192.168.34.39,idc-chain-host-26,61.111.3.76,8.2,64.096,8.2,64.096,4,4,48,48,4,4,16,16,0.2,0.2,0.096,0.096,,,,,,,,,,9,65,3.4
idc-svc-eth-sepolia-reth-arch-02,eth-sepolia,Deployed,K8S,192.168.34.40,idc-chain-host-29,61.111.3.79,8.2,64.096,8.2,64.096,4,4,48,48,4,4,16,16,0.2,0.2,0.096,0.096,,,,,,,,,,9,65,3.4
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63,359,21.3
*** Ethereum Classic Mainnet ***,,,,,,,,,,,Execution Layer,,,,,,,,,,,,,,,,,,,,,,,
idc-int-etc-mainnet-coregeth-arch-01,etc-mainnet,Deployed,K8S,192.168.34.20,idc-chain-host-29,61.111.3.79,4.2,8.1,4,8,4,4,8,8,,,,,0.2,,0.1,,,,,,,,,,,5,9,0.9
idc-int-etc-mainnet-coregeth-arch-02,etc-mainnet,Deployed,K8S,192.168.34.21,idc-chain-host-25,61.111.3.75,4.2,8.1,4,8,4,4,8,8,,,,,0.2,,0.1,,,,,,,,,,,5,9,0.9
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,18,1.8
*** Filecoin Mainnet ***,,,,,,,,,,,Execution Layer,,,,,,,,,,,,,,,,,,,,,,,
idc-ded-fil-mainnet-lotus-full-upbit01,fil-mainnet,Deployed,K8S,192.168.34.180,idc-chain-host-23,61.111.3.73,48,96,48,96,48,48,96,96,,,,,,,,,,,,,,,,,,48,96,9.4
idc-int-fil-mainnet-lotus-full-01,fil-mainnet,Deployed,K8S,192.168.34.117,idc-chain-host-24,61.111.3.74,8,32,8,96,8,8,32,96,,,,,,,,,,,,,,,,,,8,32,9.4
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56,128,18.8
*** Flow Mainnet ***,,,,,,,,,,,Execution Layer,,,,,,,,,,,,,,,,,,,,,,,
idc-ded-flow-mainnet-flow-full-upbit01,flow-mainnet,Deployed,K8S,192.168.34.179,idc-chain-host-23,61.111.3.73,24,64,24,64,24,24,64,64,,,,,,,,,,,,,,,,,,24,64,0.1
idc-int-flow-mainnet-flow-full-01,flow-mainnet,Deployed,K8S,192.168.34.186,idc-chain-host-24,61.111.3.74,24,64,24,64,24,24,64,64,,,,,,,,,,,,,,,,,,24,64,0.1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48,128,0.2
*** Giwa Sepolia ***,,,,,,,,,,,Execution Layer,,,,Consensus Layer,,,,GethExporter,,,,,,,,,,,,,,,
idc-int-giwa-sepolia-geth-arch-01,giwa-sepolia,Deployed,K8S,192.168.34.201,idc-chain-host-28,61.111.3.78,10.2,40.0,10.2,40.048,8,8,32,32,2,2,8,8,0.2,0.2,0.048,0.048,,,,,,,,,,11,41,0.5
idc-int-giwa-sepolia-geth-full-01,giwa-sepolia,Deployed,K8S,192.168.34.200,idc-chain-host-29,61.111.3.79,10.2,24.048,10.2,24.048,8,8,16,16,2,2,8,8,0.2,0.2,0.048,0.048,,,,,,,,,,11,25,0.1
idc-int-giwa-sepolia-reth-arch-01,giwa-sepolia,Deployed,K8S,192.168.34.231,idc-chain-host-19,61.111.3.69,10.2,24.0,10.2,72.048,8,8,16,64,2,2,8,8,0.2,0.2,0.048,0.048,,,,,,,,,,,,
idc-int-giwa-sepolia-reth-full-01,giwa-sepolia,Deployed,K8S,192.168.34.204,idc-chain-host-22,61.111.3.72,10.2,24.048,10.2,24.048,8,8,16,16,2,2,8,8,0.2,0.2,0.048,0.048,,,,,,,,,,11,25,0.1
idc-svc-giwa-sepolia-reth-arch-01,giwa-sepolia,Deployed,K8S,192.168.34.233,idc-chain-host-05,61.111.3.55,10.2,40.0,10.2,40.048,8,8,32,32,2,2,8,8,0.2,0.2,0.048,0.048,,,,,,,,,,,,
idc-svc-giwa-sepolia-reth-arch-02,giwa-sepolia,Deployed,K8S,192.168.34.202,idc-chain-host-27,61.111.3.77,10.2,40.0,10.2,40.048,8,8,32,32,2,2,8,8,0.2,0.2,0.048,0.048,,,,,,,,,,11,41,0.5
idc-svc-giwa-sepolia-reth-full-01,giwa-sepolia,Deployed,K8S,192.168.34.232,idc-chain-host-04,61.111.3.54,10.2,24.048,10.2,24.048,8,8,16,16,2,2,8,8,0.2,0.2,0.048,0.048,,,,,,,,,,,,
idc-svc-giwa-sepolia-reth-full-02,giwa-sepolia,Deployed,K8S,192.168.34.211,idc-chain-host-14,61.111.3.64,10.2,24.048,10.2,24.048,8,8,16,16,2,2,8,8,0.2,0.2,0.048,0.048,,,,,,,,,,11,25,0.1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55,157,1.3
*** Kaia Kairos ***,,,,,,,,,,,Execution Layer,,,,GethExporter,,,,,,,,,,,,,,,,,,,
idc-int-kaia-kairos-ken-arch-01,kaia-kairos,Deployed,K8S,192.168.34.43,idc-chain-host-22,61.111.3.72,12.2,64.048,12.2,64.158,12,12,64,64.1,0.2,0.2,0.048,0.058,,,,,,,,,,,,,,13,65,4.9
idc-int-kaia-kairos-ken-full-01,kaia-kairos,Deployed,K8S,192.168.34.45,idc-chain-host-10,61.111.3.60,16.2,48.048,16.2,48.158,16,16,48,48.1,0.2,0.2,0.048,0.058,,,,,,,,,,,,,,17,49,3.1
idc-svc-kaia-kairos-ken-arch-01,kaia-kairos,Deployed,K8S,192.168.34.47,idc-chain-host-13,61.111.3.63,12.2,64.048,12.2,64.158,12,12,64,64.1,0.2,0.2,0.048,0.058,,,,,,,,,,,,,,13,65,4.9
idc-svc-kaia-kairos-ken-arch-02,kaia-kairos,Deployed,K8S,192.168.34.48,idc-chain-host-18,61.111.3.68,12.2,64.048,12.2,64.158,12,12,64,64.1,0.2,0.2,0.048,0.058,,,,,,,,,,,,,,13,65,4.9
idc-svc-kaia-kairos-ken-full-01,kaia-kairos,Deployed,K8S,192.168.34.49,idc-chain-host-12,61.111.3.62,16.2,48.048,16.2,48.158,16,16,48,48.1,0.2,0.2,0.048,0.058,,,,,,,,,,,,,,17,49,3.1
idc-svc-kaia-kairos-ken-full-02,kaia-kairos,Deployed,K8S,192.168.34.50,idc-chain-host-07,61.111.3.57,16.2,48.048,16.2,48.158,16,16,48,48.1,0.2,0.2,0.048,0.058,,,,,,,,,,,,,,17,49,3.1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90,342,24
*** Kaia Mainnet ***,,,,,,,,,,,Execution Layer,,,,GethExporter,,,,,,,,,,,,,,,,,,,
idc-int-kaia-mainnet-ken-arch-01,kaia-mainnet,Deployed,K8S,192.168.34.51,idc-chain-host-27,61.111.3.77,16.2,96.048,16.2,96.158,16,16,96,96.1,0.2,0.2,0.048,0.058,,,,,,,,,,,,,,17,97,17
idc-int-kaia-mainnet-ken-full-01,kaia-mainnet,Deployed,K8S,192.168.34.53,idc-chain-host-19,61.111.3.69,12.2,80.048,12.2,80.158,12,12,80,80.1,0.2,0.2,0.048,0.058,,,,,,,,,,,,,,13,81,4.7
idc-svc-kaia-mainnet-ken-arch-01,kaia-mainnet,Deployed,K8S,192.168.34.55,idc-chain-host-22,61.111.3.72,16.2,96.048,16.2,96.158,16,16,96,96.1,0.2,0.2,0.048,0.058,,,,,,,,,,,,,,17,97,17
idc-svc-kaia-mainnet-ken-arch-02,kaia-mainnet,Deployed,K8S,192.168.34.56,idc-chain-host-14,61.111.3.64,16.2,96.048,16.2,96.158,16,16,96,96.1,0.2,0.2,0.048,0.058,,,,,,,,,,,,,,17,97,17
idc-svc-kaia-mainnet-ken-full-01,kaia-mainnet,Deployed,K8S,192.168.34.57,idc-chain-host-17,61.111.3.67,12.2,80.048,12.2,80.158,12,12,80,80.1,0.2,0.2,0.048,0.058,,,,,,,,,,,,,,13,81,4.7
idc-svc-kaia-mainnet-ken-full-02,kaia-mainnet,Deployed,K8S,192.168.34.58,idc-chain-host-12,61.111.3.62,12.2,80.048,12.2,80.158,12,12,80,80.1,0.2,0.2,0.048,0.058,,,,,,,,,,,,,,13,81,4.7
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90,534,65.1
*** Optimism Mainnet ***,,,,,,,,,,,Execution Layer,,,,Consensus Layer,,,,GethExporter,,,,Legacy Geth,,,,DTL,,,,,,,
idc-int-op-mainnet-geth-arch-01,op-mainnet,Deployed,K8S,192.168.34.59,idc-chain-host-12,61.111.3.62,26.5,98.548,26.5,308.548,8,8,40,250,2,2,10,10,0.2,0.2,0.048,0.048,16,16,48,48,0.3,0.3,0.5,0.5,,27,99,22.1
idc-int-op-mainnet-reth-arch-01,op-mainnet,Deployed,K8S,192.168.34.199,idc-chain-host-06,61.111.3.56,10.2,42.048,10.2,210.048,8,8,32,200,2,2,10,10,0.2,0.2,0.048,0.048,,,,,,,,,,11,43,2
idc-int-op-mainnet-geth-full-01,op-mainnet,Deployed,K8S,192.168.34.61,idc-chain-host-27,61.111.3.77,10.2,42.048,10.2,42.048,8,8,32,32,2,2,10,10,0.2,0.2,0.048,0.048,,,,,,,,,,11,43,1
idc-svc-op-mainnet-reth-arch-01,op-mainnet,Deployed,K8S,192.168.34.224,idc-chain-host-15,61.111.3.65,10.2,42.048,10.2,210.048,8,8,32,200,2,2,10,10,0.2,0.2,0.048,0.048,,,,,,,,,,11,43,2
idc-svc-op-mainnet-reth-arch-02,op-mainnet,Deployed,K8S,192.168.34.225,idc-chain-host-25,61.111.3.75,10.2,42.048,10.2,210.048,8,8,32,200,2,2,10,10,0.2,0.2,0.048,0.048,,,,,,,,,,11,43,2
idc-svc-op-mainnet-geth-full-01,op-mainnet,Deployed,K8S,192.168.34.65,idc-chain-host-11,61.111.3.61,10.2,42.048,10.2,42.048,8,8,32,32,2,2,10,10,0.2,0.2,0.048,0.048,,,,,,,,,,11,43,1
idc-svc-op-mainnet-geth-full-02,op-mainnet,Deployed,K8S,192.168.34.66,idc-chain-host-26,61.111.3.76,10.2,42.048,10.2,42.048,8,8,32,32,2,2,10,10,0.2,0.2,0.048,0.048,,,,,,,,,,11,43,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93,357,31.1
*** Optimism Sepolia ***,,,,,,,,,,,Execution Layer,,,,Consensus Layer,,,,GethExporter,,,,,,,,,,,,,,,
idc-int-op-sepolia-geth-arch-01,op-sepolia,Deployed,K8S,192.168.34.67,idc-chain-host-19,61.111.3.69,10.2,40.048,10.2,40.048,8,8,32,32,2,2,8,8,0.2,0.2,0.048,0.048,,,,,,,,,,11,41,4
idc-int-op-sepolia-geth-arch-02 (PBSS),op-sepolia,Deployed,K8S,192.168.34.68,idc-chain-host-31,61.111.3.81,10.2,40.048,10.2,40.048,8,8,32,32,2,2,8,8,0.2,0.2,0.048,0.048,,,,,,,,,,11,41,1
idc-int-op-sepolia-geth-full-01,op-sepolia,Deployed,K8S,192.168.34.69,idc-chain-host-28,61.111.3.78,10.2,24.048,10.2,24.048,8,8,16,16,2,2,8,8,0.2,0.2,0.048,0.048,,,,,,,,,,11,25,0.4
idc-svc-op-sepolia-geth-arch-01,op-sepolia,Deployed,K8S,192.168.34.71,idc-chain-host-20,61.111.3.70,10.2,40.048,10.2,40.048,8,8,32,32,2,2,8,8,0.2,0.2,0.048,0.048,,,,,,,,,,11,41,4
idc-svc-op-sepolia-geth-arch-02,op-sepolia,Deployed,K8S,192.168.34.72,idc-chain-host-13,61.111.3.63,10.2,40.048,10.2,40.048,8,8,32,32,2,2,8,8,0.2,0.2,0.048,0.048,,,,,,,,,,11,41,4
idc-svc-op-sepolia-geth-full-01,op-sepolia,Deployed,K8S,192.168.34.73,idc-chain-host-17,61.111.3.67,10.2,24.048,10.2,24.048,8,8,16,16,2,2,8,8,0.2,0.2,0.048,0.048,,,,,,,,,,11,25,0.4
idc-svc-op-sepolia-geth-full-02,op-sepolia,Deployed,K8S,192.168.34.74,idc-chain-host-11,61.111.3.61,10.2,24.048,10.2,24.048,8,8,16,16,2,2,8,8,0.2,0.2,0.048,0.048,,,,,,,,,,11,25,0.4
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77,239,14.2
*** Pocket Network Mainnet ***,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
idc-ded-pokt-mainnet-pocketd-full-upbit01,pokt-mainnet,Deployed,K8S,192.168.34.182,idc-chain-host-23,61.111.3.73,8,64,8,64,8,8,64,64,,,,,,,,,,,,,,,,,,8,64,0.1
idc-int-pokt-mainnet-pocketd-full-01,pokt-mainnet,Deployed,K8S,192.168.34.188,idc-chain-host-24,61.111.3.74,8,64,8,64,8,8,64,64,,,,,,,,,,,,,,,,,,8,64,0.1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,128,0.2
*** Polygon Amoy ***,,,,,,,,,,,Execution Layer,,,,Consensus Layer,,,,GethExporter,,,,,,,,,,,,,,,
idc-int-pol-amoy-bor-arch-01,pol-amoy,Deployed,K8S,192.168.34.77,idc-chain-host-05,61.111.3.55,8.2,64.048,8.2,96.048,4,4,32,64,4,4,32,32,0.2,0.2,0.048,0.048,,,,,,,,,,9,65,0.4
idc-int-pol-amoy-bor-full-01,pol-amoy,Deployed,K8S,192.168.34.75,idc-chain-host-12,61.111.3.62,8.2,48.048,8.2,64.048,4,4,16,32,4,4,32,32,0.2,0.2,0.048,0.048,,,,,,,,,,9,49,0.4
idc-int-pol-amoy-erigon-arch-01,pol-amoy,Deployed,K8S,192.168.34.78,idc-chain-host-17,61.111.3.67,8.2,48.048,8.2,64.048,4,4,16,32,4,4,32,32,0.2,0.2,0.048,0.048,,,,,,,,,,9,49,0.4
idc-svc-pol-amoy-bor-arch-01,pol-amoy,Deployed,K8S,192.168.34.83,idc-chain-host-06,61.111.3.56,8.2,64.048,8.2,96.048,4,4,32,64,4,4,32,32,0.2,0.2,0.048,0.048,,,,,,,,,,,,
idc-svc-pol-amoy-bor-arch-02,pol-amoy,Deployed,K8S,192.168.34.84,idc-chain-host-20,61.111.3.70,8.2,64.048,8.2,96.048,4,4,32,64,4,4,32,32,0.2,0.2,0.048,0.048,,,,,,,,,,,,
idc-svc-pol-amoy-bor-full-01,pol-amoy,Deployed,K8S,192.168.34.81,idc-chain-host-14,61.111.3.64,8.2,48.048,8.2,64.048,4,4,16,32,4,4,32,32,0.2,0.2,0.048,0.048,,,,,,,,,,9,49,0.4
idc-svc-pol-amoy-bor-full-02,pol-amoy,Deployed,K8S,192.168.34.82,idc-chain-host-29,61.111.3.79,8.2,48.048,8.2,64.048,4,4,16,32,4,4,32,32,0.2,0.2,0.048,0.048,,,,,,,,,,9,49,0.4
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,196,1.6
*** Polygon Mainnet ***,,,,,,,,,,,Execution Layer,,,,Consensus Layer,,,,GethExporter,,,,,,,,,,,,,,,
idc-int-pol-mainnet-bor-full-01,pol-mainnet,Deployed,K8S,192.168.34.86,idc-chain-host-29,61.111.3.79,17.2,144.048,17.2,248.048,12,12,96,200,5,5,48,48,0.2,0.2,0.048,0.048,,,,,,,,,,18,145,5.6
idc-int-pol-mainnet-bor-full-02,pol-mainnet,Deployed,K8S,192.168.34.161,idc-chain-host-21,61.111.3.71,17.2,144.048,17.2,248.048,12,12,96,200,5,5,48,48,0.2,0.2,0.048,0.048,,,,,,,,,,18,145,5.6
idc-int-pol-mainnet-erigon-arch-01,pol-mainnet,Deployed,K8S,192.168.34.145,idc-chain-host-24,61.111.3.74,21.2,112.048,21.2,348.048,16,16,64,300,5,5,48,48,0.2,0.2,0.048,0.048,,,,,,,,,,22,113,7.1
idc-int-pol-mainnet-erigon-arch-02,pol-mainnet,Deployed,K8S,192.168.34.212,idc-chain-host-20,61.111.3.70,21.2,112.048,21.2,348.048,16,16,64,300,5,5,48,48,0.2,0.2,0.048,0.048,,,,,,,,,,22,113,7.1
idc-int-pol-mainnet-bor-arch-03 (PBSS),pol-mainnet,Deployed,K8S,192.168.34.176,idc-chain-host-15,61.111.3.65,21.2,112.048,21.2,348.048,16,16,64,300,5,5,48,48,0.2,0.2,0.048,0.048,,,,,,,,,,22,113,1
idc-svc-pol-mainnet-bor-full-01,pol-mainnet,Deployed,K8S,192.168.34.87,idc-chain-host-26,61.111.3.76,17.2,144.048,17.2,248.048,12,12,96,200,5,5,48,48,0.2,0.2,0.048,0.048,,,,,,,,,,18,145,5.6
idc-svc-pol-mainnet-bor-full-02,pol-mainnet,Deployed,K8S,192.168.34.88,idc-chain-host-16,61.111.3.66,17.2,144.048,17.2,248.048,12,12,96,200,5,5,48,48,0.2,0.2,0.048,0.048,,,,,,,,,,18,145,5.6
idc-svc-pol-mainnet-erigon-arch-01,pol-mainnet,Deployed,K8S,192.168.34.213,idc-chain-host-34,61.111.3.84,21.2,112.048,21.2,348.048,16,16,64,300,5,5,48,48,0.2,0.2,0.048,0.048,,,,,,,,,,22,113,7.1
idc-svc-pol-mainnet-erigon-arch-02,pol-mainnet,Deployed,K8S,192.168.34.214,idc-chain-host-31,61.111.3.81,21.2,112.048,21.2,348.048,16,16,64,300,5,5,48,48,0.2,0.2,0.048,0.048,,,,,,,,,,22,113,7.1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,182,1145,51.8
"*** Ripple Mainnet *** (rpc port full: 2459, arch: 20111)",,,,,,,,,,,Execution Layer,,,,RippleExporter,,,,,,,,,,,,,,,,,,,
idc-ded-xrp-mainnet-rippled-full-upbit01,xrp-mainnet,Deployed,K8S,192.168.34.146,idc-chain-host-23,61.111.3.73,8.2,64.128,8.2,96.138,8,8,64,96,0.2,0.2,0.128,0.138,,,,,,,,,,,,,,9,65,1.4
idc-int-xrp-mainnet-rippled-arch-01,xrp-mainnet,Deployed,K8S,192.168.34.138,idc-chain-host-16,61.111.3.66,16.2,96.128,16.2,148.138,16,16,96,148,0.2,0.2,0.128,0.138,,,,,,,,,,,,,,17,97,38
idc-int-xrp-mainnet-rippled-full-01,xrp-mainnet,Deployed,K8S,192.168.34.79,idc-chain-host-07,61.111.3.57,8.2,64.128,8.2,96.138,8,8,64,96,0.2,0.2,0.128,0.138,,,,,,,,,,,,,,9,65,1.4
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,227,40.8
*** Solana Devnet ***,,,,,,,,,,,Execution Layer,,,,,,,,,,,,,,,,,,,,,,,
idc-int-sol-devnet-agave-full-01,sol-devnet,Deployed,Server,192.168.32.31,idc-chain-host-10,61.111.3.60,8,64,8,64,8,8,64,64,,,,,,,,,,,,,,,,,,8,64,3.3
idc-svc-sol-devnet-agave-full-01,sol-devnet,Deployed,Server,192.168.32.16,idc-chain-host-05,61.111.3.55,8,64,8,64,8,8,64,64,,,,,,,,,,,,,,,,,,8,64,3.3
idc-svc-sol-devnet-agave-full-02,sol-devnet,Deployed,Server,192.168.32.49,idc-chain-host-16,61.111.3.66,8,64,8,64,8,8,64,64,,,,,,,,,,,,,,,,,,8,64,3.3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,192,9.9
*** Solana Testnet ***,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
idc-val-sol-testnet-agave-full-01,sol-testnet,Deployed,Server,192.168.32.77,idc-chain-host-34,61.111.3.84,8,64,8,64,8,8,64,64,,,,,,,,,,,,,,,,,,8,64,0.8
idc-val-sol-testnet-agave-full-02,sol-testnet,Deployed,Server,192.168.32.74,idc-chain-host-31,61.111.3.81,8,64,8,64,8,8,64,64,,,,,,,,,,,,,,,,,,8,64,0.8
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,128,1.6
*** Solana Mainnet ***,,,,,,,,,,,Execution Layer,,,,SolanaExporter,,,,Faithful Client,,,,Downloader,,,,,,,,,,,
idc-ded-sol-mainnet-agave-full-dunamu01,sol-mainnet,Deployed,Server,192.168.32.75,idc-chain-host-32,61.111.3.82,95.2,1000.048,95.2,1000.048,95,95,1000,1000,0.2,0.2,0.048,0.048,,,,,,,,,,,,,,96,1001,16
idc-int-sol-mainnet-agave-full-01,sol-mainnet,Deployed,Server,192.168.32.76,idc-chain-host-33,61.111.3.83,95.2,1000.048,95.2,1000.048,95,95,1000,1000,0.2,0.2,0.048,0.048,,,,,,,,,,,,,,96,1001,16
idc-svc-sol-mainnet-agave-full-01,sol-mainnet,Deployed,EXT,,cherryservers-sol-01,185.191.117.11,47.2,1150.048,47.2,1150.048,47,47,1150,1150,0.2,0.2,0.048,0.048,,,,,,,,,,,,,,48,1151,10
idc-svc-sol-mainnet-agave-full-02,sol-mainnet,Deployed,EXT,,cherryservers-sol-02,185.191.117.148,47.2,1150.048,47.2,1150.048,47,47,1150,1150,0.2,0.2,0.048,0.048,,,,,,,,,,,,,,48,1151,10
idc-ded-sol-mainnet-agave-full-dunamu01-exporter,sol-mainnet,Deployed,Server,,idc-chain-host-32,61.111.3.82,0.2,0.1,0.2,0.1,,,,,0.2,0.2,0.1,0.1,,,,,,,,,,,,,,,,
idc-int-sol-mainnet-agave-full-01-exporter,sol-mainnet,Deployed,Server,,idc-chain-host-33,61.111.3.83,0.2,0.1,0.2,0.1,,,,,0.2,0.2,0.1,0.1,,,,,,,,,,,,,,,,
idc-svc-sol-mainnet-agave-full-01-exporter,sol-mainnet,Deployed,Server,,idc-chain-host-34,61.111.3.84,0.2,0.1,0.2,0.1,,,,,0.2,0.2,0.1,0.1,,,,,,,,,,,,,,,,
idc-svc-sol-mainnet-agave-full-02-exporter,sol-mainnet,Deployed,Server,,idc-chain-host-34,61.111.3.84,0.2,0.1,0.2,0.1,,,,,0.2,0.2,0.1,0.1,,,,,,,,,,,,,,480,6306,84
idc-ded-sol-mainnet-faithful-full-dunamu01,sol-mainnet,Deployed,Server,192.168.34.19,idc-chain-host-31,61.111.3.81,18,12,18,132,,,,,,,,,16,16,8,128,2,2,4,4,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*** Sui Mainnet ***,,,,,,,,,,,Execution Layer,,,,,,,,,,,,,,,,,,,,,,,
idc-ded-sui-mainnet-sui-full-upbit01,sui-mainnet,Deployed,K8S,192.168.34.90,idc-chain-host-21,61.111.3.71,32,256,32,256,32,32,256,256,,,,,,,,,,,,,,,,,,32,256,9.4
idc-int-sui-mainnet-sui-full-01,sui-mainnet,Deployed,K8S,192.168.34.85,idc-chain-host-23,61.111.3.73,16,128,16,128,16,16,128,128,,,,,,,,,,,,,,,,,,16,128,9.4
idc-svc-sui-mainnet-sui-full-01,sui-mainnet,Deployed,K8S,192.168.34.94,idc-chain-host-22,61.111.3.72,16,128,16,128,16,16,128,128,,,,,,,,,,,,,,,,,,16,128,9.4
